architecture,victim,seed,steps,B,H,K,lr,gamma,victim_alpha,victim_beta,victim_delta,victim_training_mode,jepa_coef,q_decoder_coef,q_decoder_target,q_decoder_max_target_age,q_decoder_class_balance,collapse_coef,collapse_target_std,eval_modes,result_path,status,has_csv,csv_files,artifact_count,schema_version,final_eval_avg_profit_oracle,final_eval_avg_profit_victim,final_eval_market_price_mean,final_eval_continuation_adaptive_avg_profit_oracle,final_eval_continuation_adaptive_avg_profit_victim,final_eval_continuation_adaptive_market_price_mean,final_normalized_q_mse,final_greedy_action_accuracy,final_q_gap_prediction_error,final_latent_feature_variance,final_latent_collapsed_fraction,final_zero_q_baseline_mse,final_running_mean_q_baseline_mse,final_majority_greedy_accuracy,final_decoder_mse_improvement_over_zero,final_decoder_mse_improvement_over_running_mean,final_decoder_accuracy_improvement_over_majority,final_latent_effective_covariance_rank,final_latent_participation_ratio,final_latent_mean_abs_offdiag_correlation,final_replay_target_age_mean,spec_id,run_id,duplicate_of
tabular_q_vs_q,alpha_o0.03_v0.15,86,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.03_v0.15/seed_86,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,60238967df3951aca2d76d0dd6b906dd8628f21d4996ae54a1eb484a34d825b0,8dafd2029fc103e9590d9ca3f847a6a8cc8cb1674b4e8d68200c13f8114ddd3b,
tabular_q_vs_q,alpha_o0.03_v0.15,87,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.03_v0.15/seed_87,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,60238967df3951aca2d76d0dd6b906dd8628f21d4996ae54a1eb484a34d825b0,ac11560b7f70d9e88ffb90f1610c8c5e34960b8aa28e52335c365df43fcff338,
tabular_q_vs_q,alpha_o0.03_v0.15,88,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.03_v0.15/seed_88,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,60238967df3951aca2d76d0dd6b906dd8628f21d4996ae54a1eb484a34d825b0,92de0303124db9fd407971725fc3c13d9553a4d8d6fb115b130020aa367ff298,
tabular_q_vs_q,alpha_o0.03_v0.15,89,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.03_v0.15/seed_89,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,60238967df3951aca2d76d0dd6b906dd8628f21d4996ae54a1eb484a34d825b0,e112130f94e0f33decddefabdd47f4572d4dccda6ddf4a4ef276f2e5d8b046a4,
tabular_q_vs_q,alpha_o0.03_v0.15,9,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.03_v0.15/seed_9,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,60238967df3951aca2d76d0dd6b906dd8628f21d4996ae54a1eb484a34d825b0,4e361754317881b1eaa1d79cd5c38bbaed9615de7ea24dcc8959d4a5360afe74,
tabular_q_vs_q,alpha_o0.03_v0.15,90,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.03_v0.15/seed_90,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,60238967df3951aca2d76d0dd6b906dd8628f21d4996ae54a1eb484a34d825b0,04bd162b453ebb9aaffe9911d3c4fe1c324eed32603946a6ade2bd94f6ac5dd5,
tabular_q_vs_q,alpha_o0.03_v0.15,91,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.03_v0.15/seed_91,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,60238967df3951aca2d76d0dd6b906dd8628f21d4996ae54a1eb484a34d825b0,ee86ec5c3bc0e0de2dc86922cfe5a1655d8109529b8a246d662f908fef712664,
tabular_q_vs_q,alpha_o0.03_v0.15,92,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.03_v0.15/seed_92,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,60238967df3951aca2d76d0dd6b906dd8628f21d4996ae54a1eb484a34d825b0,14c0a8fab670d0a9ee28fe62d33fb2bc463b42a87a120e29c5dccb2f999473db,
tabular_q_vs_q,alpha_o0.03_v0.15,93,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.03_v0.15/seed_93,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,60238967df3951aca2d76d0dd6b906dd8628f21d4996ae54a1eb484a34d825b0,cd9d18cd516aff57b513fb3bbf78032c0e0e75f5eb27b0185b1c6fc3d0836cf7,
tabular_q_vs_q,alpha_o0.03_v0.15,94,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.03_v0.15/seed_94,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,60238967df3951aca2d76d0dd6b906dd8628f21d4996ae54a1eb484a34d825b0,ce54469a22c2aaf1bb4666fd8f43e60d5da650ed5a2c08c58a0f84a81b73ed7d,
tabular_q_vs_q,alpha_o0.03_v0.15,95,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.03_v0.15/seed_95,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,60238967df3951aca2d76d0dd6b906dd8628f21d4996ae54a1eb484a34d825b0,dcfef23e44af46b9e555b792e5fbda6ce16e9ea5dc7e87649bd271aad32daa95,
tabular_q_vs_q,alpha_o0.03_v0.15,96,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.03_v0.15/seed_96,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,60238967df3951aca2d76d0dd6b906dd8628f21d4996ae54a1eb484a34d825b0,7570338357631607d9e331c97076c500ec4db5da4bbf5418ec66284bcdda3dfd,
tabular_q_vs_q,alpha_o0.03_v0.15,97,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.03_v0.15/seed_97,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,60238967df3951aca2d76d0dd6b906dd8628f21d4996ae54a1eb484a34d825b0,1045824c2b22e48a1edad881a6297cb42d62ecb1b8eb1a35579dcd8c909d465a,
tabular_q_vs_q,alpha_o0.03_v0.15,98,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.03_v0.15/seed_98,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,60238967df3951aca2d76d0dd6b906dd8628f21d4996ae54a1eb484a34d825b0,90067271b69b9cb88441ec83e7936d3d728d498be949a8ff9651fac213ea75ab,
tabular_q_vs_q,alpha_o0.03_v0.15,99,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.03_v0.15/seed_99,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,60238967df3951aca2d76d0dd6b906dd8628f21d4996ae54a1eb484a34d825b0,1476fd659a05994a46e3a77ec5d2f898b33167de7c1d3d5dfaa59b85038c64b7,
tabular_q_vs_q,alpha_o0.15_v0.03,0,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_0,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,2c42e53d2602f62a1fd330e067d35d1a392cdb8af2e89e9452090e1ddf155848,
tabular_q_vs_q,alpha_o0.15_v0.03,1,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_1,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,62a6d49337626a12f84270c81e84f06cdce5e68526adffad2f0581e2eb83e304,
tabular_q_vs_q,alpha_o0.15_v0.03,10,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_10,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,fa6755660c77f9f63b0d7ed47cbc2cae0051e293e22340bfec60b0a3b7b51410,
tabular_q_vs_q,alpha_o0.15_v0.03,11,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_11,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,5a2e6abcffc96a558a1dbdedf59e5cdac70dcff1b9a416bec4b4b68bfd9a2170,
tabular_q_vs_q,alpha_o0.15_v0.03,12,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_12,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,4a4d672f4dff7b6a60ec5a2af098ee9250fedbcc66e0035464d1b2346d3a005f,
tabular_q_vs_q,alpha_o0.15_v0.03,13,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_13,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,e95253112cbc4467d374157f7972fff1d38b26ae1ab7688a9525b88216db289d,
tabular_q_vs_q,alpha_o0.15_v0.03,14,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_14,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,856535f33324af8e3cf31fdfca7bd713f039877731a79e25cf2019f2ee52acab,
tabular_q_vs_q,alpha_o0.15_v0.03,15,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_15,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,fbbdfe8a2b4d34cf88006ac52f13ad592806ab6b6ac9c6603ecc7f565e726e29,
tabular_q_vs_q,alpha_o0.15_v0.03,16,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_16,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,1c00c989ef9961997ae1f91a46e02c04ecd40a832fdbe688f1657b7a016ac8ad,
tabular_q_vs_q,alpha_o0.15_v0.03,17,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_17,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,b7afb86bc25991e4a5e5ef0e9a828b1f2c225e302b7ad8693768ff0cad1a4cc8,
tabular_q_vs_q,alpha_o0.15_v0.03,18,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_18,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,52f731940cc5e2b81a69f74e6a69f4b12e3b19796e08048b8a250b1c1378e78a,
tabular_q_vs_q,alpha_o0.15_v0.03,19,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_19,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,a06aea33d79b80fdfeb8e9c0558e4914782ceefacd842ca2b84dd0f85536a77b,
tabular_q_vs_q,alpha_o0.15_v0.03,2,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_2,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,cc8715d15104ee19bcae2f7a83b11dc8187e78884ac1fd08205a6fa4d172d6d8,
tabular_q_vs_q,alpha_o0.15_v0.03,20,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_20,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,42ffa4dd91b4e1e32cd51c47f0c3de01eb3daef70e806a7b99d6b2f54e00fd7f,
tabular_q_vs_q,alpha_o0.15_v0.03,21,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_21,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,75e6c29c84b81007eb06cb2ba924c56904108e82df0357abaf83996985a2a915,
tabular_q_vs_q,alpha_o0.15_v0.03,22,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_22,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,842a4e6b58febdfd7cab677ebe3b3200ac17a76fdf92d94f32acae3026b3483e,
tabular_q_vs_q,alpha_o0.15_v0.03,23,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_23,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,895af641096dc9ecf7848dab453cc52d9ac12c9eb83042e9e37a93b04e3b4933,
tabular_q_vs_q,alpha_o0.15_v0.03,24,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_24,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,de2c311a66be5113e2b00d71bbf302f5adf6beb405196a28754a1a3b2670fdae,
tabular_q_vs_q,alpha_o0.15_v0.03,25,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_25,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,22979cb4a63def38dbbbc0b0c02e01d4c6f9f653f821494bb4667af94ec86e44,
tabular_q_vs_q,alpha_o0.15_v0.03,26,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_26,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,715fb18e37d82c10412abef6e3cdc5fa7a3b89549af166afad47c6238a0bd3a7,
tabular_q_vs_q,alpha_o0.15_v0.03,27,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_27,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,1aaf281f74b7e726e171e7862073fc2e963b221d8c9e8fc92239720e1f4703cc,
tabular_q_vs_q,alpha_o0.15_v0.03,28,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_28,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,76e75933eca44cf3d116e89b7ccce1a69f7a3403ab1e1101ae32aa969f606157,
tabular_q_vs_q,alpha_o0.15_v0.03,29,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_29,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,c9e880a4bf7c6afaee35e43528719ddf725baafa0f24c6d8f9efa2fe729657a1,
tabular_q_vs_q,alpha_o0.15_v0.03,3,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_3,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,03bd9fcd2b723788accf8985c1563484fbd219d92a1fd85bcbb54876b702eada,
tabular_q_vs_q,alpha_o0.15_v0.03,30,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_30,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,e35e5887e2b59ae53bca364c4f43fff89377757991199a20870a054bf59ed906,
tabular_q_vs_q,alpha_o0.15_v0.03,31,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_31,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,967a2f71f9eb835fcbeeed5b9dad3e29f89626e7bf87bf1b294a3e8c81f2ee39,
tabular_q_vs_q,alpha_o0.15_v0.03,32,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_32,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,29b61af9757c7f6546f32fb38e9c854b6b930b4510d7fcae0dad93c85b224628,
tabular_q_vs_q,alpha_o0.15_v0.03,33,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_33,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,8a577be383a5aa915e3f162f973d9146c67201abe1701c5b59dec53e450a65e9,
tabular_q_vs_q,alpha_o0.15_v0.03,34,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_34,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,eaee8442a8b0b4f31995f8e2a812542ecb6d0b5d6b955c8c80b164b6c5d20e3b,
tabular_q_vs_q,alpha_o0.15_v0.03,35,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_35,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,661ecdaeaf53d679b499342af8d0348d880a6c72f599129b6fdc9c94bbe08bd0,
tabular_q_vs_q,alpha_o0.15_v0.03,36,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_36,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,3fa70edaab1cb0c7f24b2d75030dc9adc2eed01b9f7aa72a6bdac4d4cb1a899d,
tabular_q_vs_q,alpha_o0.15_v0.03,37,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_37,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,948d7987ed79b8bb0e2cd04719907c7e81df10368345b4aa77a296ed06aa2f5e,
tabular_q_vs_q,alpha_o0.15_v0.03,38,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_38,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,e2306cadcf4526a82f9e70026806e8963c812438ef78e3debc4e5c655d996335,
tabular_q_vs_q,alpha_o0.15_v0.03,39,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_39,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,05a0d1a72b616198c7b0bd1a6b65276c72f1b956acc3dba0a1c902f2b9692237,
tabular_q_vs_q,alpha_o0.15_v0.03,4,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_4,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,de44b437b987eff7a487d4e611b92ad6e7dfb4b191350b9ff7358ec1e8adc469,
tabular_q_vs_q,alpha_o0.15_v0.03,40,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_40,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,0be16a98356d251f3f4d1551cc28a777a735bc6b890eaf6f7f56aa517d2e2603,
tabular_q_vs_q,alpha_o0.15_v0.03,41,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_41,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,cd11157546ac35f50e7c92fe6d15f19b8c658d6c3749df290de92268f7f8c78c,
tabular_q_vs_q,alpha_o0.15_v0.03,42,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_42,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,f80bcabd0efa32dd0eb78288bf94e06cd3908c99e3b02f5564e2a7c9840616a2,
tabular_q_vs_q,alpha_o0.15_v0.03,43,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_43,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,d6402be8ee63cab57457bd6a5ff003db496221a763772648f1294c5d3420dc20,
tabular_q_vs_q,alpha_o0.15_v0.03,44,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_44,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,178a7877bcb6df5599a0a8e3d40bc407f3ed368850e9caa6efcc408a00730088,
tabular_q_vs_q,alpha_o0.15_v0.03,45,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_45,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,aa004d943dec41d243356d8c8429505b9a6c5afb1951280c0e7ace5071ab0e44,
tabular_q_vs_q,alpha_o0.15_v0.03,46,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_46,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,34efbdc3de33babc02a0de12853268dfce2f41d32957695aaef728e2386b7f08,
tabular_q_vs_q,alpha_o0.15_v0.03,47,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_47,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,f7834d744aefe3673aa1db8ac7b1c5c04833a715372c7f583036e1f33aa346b0,
tabular_q_vs_q,alpha_o0.15_v0.03,48,10000000,,,15,,,,,,adaptive,,,,,,,,,results/long_matrix_10m_plus/block2_tabular_heterogeneity_10m_100seeds/alpha_o0.15_v0.03/seed_48,completed,False,,1,0,,,,,,,,,,,,,,,,,,,,,,af607f318385f9f2c6a46cadd9ab567c36beb4c30ac33a5f5da8a54102786f91,50cb2a29c7d0bff9c43afe0e69e64e7860288ca39e5f8f0d3bdf920816c429b8,
